world_model,policy,replicate,seed,order_id,n_learners,initial_latent,immediate_latent,delayed_latent,immediate_observed,immediate_expected,delayed_observed,delayed_expected,practice_accuracy,unique_skills,mean_selected_item_shift,belief_entropy_reduction,practice_end_day,delayed_test_day,n_low,delayed_latent_low,n_middle,delayed_latent_middle,n_high,delayed_latent_high,ref_delayed_latent,ref_delayed_observed,simulated_benefit_delayed_latent,simulated_benefit_delayed_observed
binary_bktf,random_skill_item_bin,6.0,20860819.0,2.0,250.0,0.538,0.58956,0.5704799999999999,0.649624,0.6517108195144882,0.6436719999999999,0.6470519277879677,0.6445679999999999,19.88,0.24001129072988475,0.028298978880957816,19.01388888888889,49.01388888888889,64.0,0.4603125,134.0,0.5740298507462687,52.0,0.696923076923077,0.5729200000000001,0.6444639999999999,-0.0024400000000001087,-0.0007920000000000149
binary_bktf,random_skill_item_bin,7.0,20960822.0,2.0,250.0,0.5398,0.5887600000000001,0.57036,0.651456,0.6515346813542866,0.643216,0.6470730202113443,0.645208,19.864,0.23725445734387574,0.028234036269823425,19.01388888888889,49.01388888888889,70.0,0.4677142857142857,127.0,0.5757480314960628,53.0,0.6930188679245283,0.571,0.643376,-0.0006400000000000184,-0.00015999999999991577
binary_bktf,random_skill_item_bin,8.0,21060825.0,2.0,250.0,0.546,0.5946,0.57564,0.650504,0.65305372587585,0.648896,0.648484081406381,0.6478240000000001,19.88,0.23679603780337616,0.028425423781035665,19.01388888888889,49.01388888888889,64.0,0.46656250000000005,125.0,0.58,61.0,0.6811475409836065,0.57632,0.6493840000000001,-0.0006799999999999917,-0.00048800000000002173
binary_bktf,random_skill_item_bin,9.0,21160828.0,2.0,250.0,0.543,0.59148,0.5720799999999999,0.653608,0.6523415554354639,0.6482319999999999,0.6476217958709723,0.648456,19.88,0.23680872030310982,0.028466373973291614,19.01388888888889,49.01388888888889,64.0,0.465,134.0,0.5783582089552238,52.0,0.6876923076923076,0.5756,0.649432,-0.0035200000000000565,-0.0011999999999999789
binary_bktf,random_skill_item_bin,10.0,21260831.0,2.0,250.0,0.5382,0.5886,0.5698000000000001,0.653008,0.6515536072005278,0.644888,0.6469911646712774,0.646016,19.88,0.2393467717250876,0.02845074051479845,19.01388888888889,49.01388888888889,68.0,0.45779411764705885,132.0,0.5783333333333334,50.0,0.6996,0.56692,0.643656,0.002880000000000016,0.0012320000000000109
binary_bktf,random_skill_item_bin,11.0,21360834.0,2.0,250.0,0.53,0.58292,0.56532,0.652144,0.6501969138424327,0.6495040000000001,0.6459563328377399,0.643168,19.916,0.240542409280713,0.028103596518467923,19.01388888888889,49.01388888888889,81.0,0.4597530864197531,117.0,0.5817094017094017,52.0,0.6928846153846154,0.5644,0.648488,0.0009200000000000764,0.0010160000000000613
binary_bktf,random_skill_item_bin,12.0,21460837.0,2.0,250.0,0.5402,0.58912,0.5702,0.649904,0.6514045735705253,0.646536,0.6468150283445973,0.6472239999999999,19.892,0.24417795282939553,0.02825246855570429,19.01388888888889,49.01388888888889,73.0,0.45616438356164385,119.0,0.5798319327731092,58.0,0.6939655172413793,0.5693199999999999,0.646056,0.0008800000000000364,0.0004800000000000582
binary_bktf,random_skill_item_bin,13.0,21560840.0,2.0,250.0,0.5428,0.59284,0.57216,0.650824,0.6526082027328863,0.6493439999999999,0.6475506076559964,0.649064,19.88,0.23971342098134843,0.028467883351708682,19.01388888888889,49.01388888888889,68.0,0.4752941176470588,123.0,0.5717073170731706,59.0,0.6847457627118644,0.5745600000000001,0.649336,-0.0024000000000000245,7.999999999985797e-06
binary_bktf,random_skill_item_bin,14.0,21660843.0,2.0,250.0,0.5372,0.5884400000000001,0.56832,0.6515040000000001,0.6513791569354652,0.6504160000000001,0.6464907738884138,0.643872,19.876,0.23844391524892897,0.028119645488355265,19.01388888888889,49.01388888888889,79.0,0.47316455696202536,110.0,0.570090909090909,61.0,0.688360655737705,0.56856,0.6504719999999999,-0.00024000000000001798,-5.5999999999989394e-05
binary_bktf,random_skill_item_bin,15.0,21760846.0,2.0,250.0,0.5514000000000001,0.60256,0.58324,0.6568799999999999,0.6548783716590453,0.64996,0.6501865662407809,0.64516,19.884,0.23837565881995104,0.028075903851681416,19.01388888888889,49.01388888888889,60.0,0.47366666666666674,137.0,0.5861313868613138,53.0,0.6998113207547169,0.5841200000000001,0.65044,-0.0008799999999999919,-0.00047999999999999156
binary_bktf,random_skill_item_bin,16.0,21860849.0,2.0,250.0,0.533,0.5840799999999999,0.56548,0.6419360000000001,0.650434194272824,0.64652,0.6459231763129457,0.644272,19.888,0.2368296947914103,0.028311519568597232,19.01388888888889,49.01388888888889,75.0,0.46266666666666667,128.0,0.582265625,47.0,0.6838297872340426,0.5667199999999999,0.646936,-0.0012399999999999967,-0.00041600000000001635
binary_bktf,random_skill_item_bin,17.0,21960852.0,2.0,250.0,0.5466000000000001,0.59292,0.57544,0.652328,0.6527367737568586,0.652304,0.6484520401511205,0.646592,19.892,0.23895649312930684,0.028362883967479678,19.01388888888889,49.01388888888889,61.0,0.4701639344262295,133.0,0.5740601503759398,56.0,0.6933928571428571,0.57872,0.6533680000000001,-0.0032800000000000164,-0.001064000000000065
binary_bktf,random_skill_item_bin,18.0,22060855.0,2.0,250.0,0.5452,0.59424,0.57636,0.6521199999999999,0.6529003858490281,0.650912,0.6485632949202108,0.646896,19.844,0.23532593191622095,0.028249623251080568,19.01388888888889,49.01388888888889,72.0,0.4604166666666667,119.0,0.5831092436974789,59.0,0.7042372881355933,0.5772,0.650752,-0.0008400000000000407,0.0001600000000000268
binary_bktf,random_skill_item_bin,19.0,22160858.0,2.0,250.0,0.5296,0.58564,0.56676,0.650464,0.6507461372086448,0.645128,0.6461671498782666,0.645136,19.924,0.2389258378298166,0.02793602801603326,19.01388888888889,49.01388888888889,72.0,0.46652777777777776,136.0,0.5816176470588236,42.0,0.6904761904761905,0.56584,0.644992,0.0009199999999999875,0.0001360000000000028
binary_bktf,random_skill_item_bin,20.0,22260861.0,2.0,250.0,0.54,0.59424,0.57516,0.6488479999999999,0.6529403426984892,0.649736,0.6482956294302598,0.646088,19.884,0.23767332259634175,0.02840413589950646,19.01388888888889,49.01388888888889,59.0,0.45847457627118643,142.0,0.5811971830985916,49.0,0.6981632653061224,0.57524,0.65016,-8.00000000000356e-05,-0.00042400000000006874
binary_bktf,random_skill_item_bin,21.0,22360864.0,2.0,250.0,0.532,0.5831600000000001,0.56472,0.649328,0.650015643390587,0.6435839999999999,0.6455535119723902,0.641616,19.852,0.24122690990347265,0.028348361219993755,19.01388888888889,49.01388888888889,70.0,0.4680000000000001,136.0,0.5777941176470588,44.0,0.6781818181818181,0.56636,0.644144,-0.0016400000000000193,-0.0005600000000000715
binary_bktf,random_skill_item_bin,22.0,22460867.0,2.0,250.0,0.5464,0.59496,0.5753999999999999,0.6536000000000001,0.6529378526336921,0.647872,0.6481304412787563,0.648136,19.892,0.23892594244600435,0.028670426931226633,19.01388888888889,49.01388888888889,61.0,0.47081967213114756,134.0,0.576865671641791,55.0,0.6878181818181819,0.5748,0.647336,0.0006000000000000227,0.0005359999999999587
binary_bktf,random_skill_item_bin,23.0,22560870.0,2.0,250.0,0.5344,0.5858399999999999,0.56792,0.650872,0.650770728845507,0.6457040000000001,0.6464108469996511,0.64444,19.872,0.2361688381376683,0.028121193604823114,19.01388888888889,49.01388888888889,74.0,0.4632432432432433,127.0,0.5781102362204724,49.0,0.699591836734694,0.5666800000000001,0.645352,0.0012399999999999744,0.00035199999999997457
binary_bktf,random_skill_item_bin,24.0,22660873.0,2.0,250.0,0.5476,0.59792,0.5778399999999999,0.6570640000000001,0.6536054445535526,0.6484880000000001,0.6486895197877913,0.647432,19.86,0.2382173646093267,0.02870760542241309,19.01388888888889,49.01388888888889,64.0,0.46484375,127.0,0.5800787401574803,59.0,0.695593220338983,0.57664,0.648128,0.001200000000000001,0.00036000000000000474
binary_bktf,random_skill_item_bin,25.0,22760876.0,2.0,250.0,0.5408000000000001,0.5910399999999999,0.57392,0.65212,0.6519569733442181,0.6466160000000001,0.6477794780446569,0.648504,19.852,0.238193075872862,0.028531102428151232,19.01388888888889,49.01388888888889,70.0,0.4615714285714286,120.0,0.5831666666666666,60.0,0.6865,0.5746399999999999,0.6470480000000001,-0.0007200000000000317,-0.00043199999999998795
binary_bktf,random_skill_item_bin,26.0,22860879.0,2.0,250.0,0.5312,0.5827600000000001,0.56504,0.649568,0.6499240870277901,0.651736,0.645577764747239,0.6414880000000001,19.88,0.23717327997009113,0.02801037387505373,19.01388888888889,49.01388888888889,68.0,0.46941176470588236,141.0,0.577304964539007,41.0,0.6814634146341463,0.5676,0.6524080000000001,-0.002560000000000051,-0.0006720000000000282
binary_bktf,random_skill_item_bin,27.0,22960882.0,2.0,250.0,0.5246,0.57952,0.5600799999999999,0.649928,0.6492217927420809,0.647136,0.6445115694228444,0.642248,19.888,0.23953319060951977,0.028097045606967287,19.01388888888889,49.01388888888889,77.0,0.4654545454545455,131.0,0.5758015267175572,42.0,0.6845238095238095,0.5588,0.6468879999999999,0.0012799999999999923,0.0002480000000000482
binary_bktf,random_skill_item_bin,28.0,23060885.0,2.0,250.0,0.5302,0.58296,0.5650000000000001,0.6503039999999999,0.6500707145432264,0.642832,0.6457280143236881,0.6451680000000001,19.928,0.23951121716784934,0.028260214601866472,19.01388888888889,49.01388888888889,61.0,0.45688524590163937,146.0,0.573013698630137,43.0,0.6911627906976744,0.5687599999999999,0.644328,-0.0037599999999999635,-0.0014960000000000307
binary_bktf,random_skill_item_bin,29.0,23160888.0,2.0,250.0,0.5442,0.59512,0.57452,0.6564639999999999,0.6531921129215511,0.643736,0.6481965119888524,0.648144,19.912,0.24595698013733017,0.028105507581524213,19.01388888888889,49.01388888888889,66.0,0.4706060606060606,129.0,0.58,55.0,0.6863636363636364,0.5734,0.6434960000000001,0.0011200000000000543,0.00024000000000004018
binary_bktf,target_success_070,0.0,20260801.0,2.0,250.0,0.5267999999999999,0.58728,0.56752,0.6530720000000001,0.6511392105380279,0.649144,0.6463438815584144,0.70496,18.0,0.29093375521877857,0.02565448300321298,19.01388888888889,49.01388888888889,77.0,0.46428571428571425,132.0,0.5843181818181818,41.0,0.7073170731707317,0.5614399999999999,0.647048,0.006079999999999974,0.0020960000000000757
binary_bktf,target_success_070,1.0,20360804.0,2.0,250.0,0.5294,0.58348,0.56512,0.656,0.6505382994990604,0.651176,0.6460780518867464,0.70244,17.984,0.27343869008375427,0.025678141481439133,19.01388888888889,49.01388888888889,72.0,0.4561111111111111,133.0,0.58,45.0,0.6955555555555555,0.5636,0.651016,0.0015199999999999658,0.00015999999999996017
binary_bktf,target_success_070,2.0,20460807.0,2.0,250.0,0.5352,0.5892000000000001,0.56996,0.6561999999999999,0.6516225976949459,0.646712,0.6469499361804723,0.7033200000000001,17.992,0.2815757111101993,0.02577008454826841,19.01388888888889,49.01388888888889,73.0,0.46438356164383565,124.0,0.581532258064516,53.0,0.6883018867924529,0.5678,0.6466559999999999,0.0021600000000000287,5.600000000001159e-05
binary_bktf,target_success_070,3.0,20560810.0,2.0,250.0,0.5352,0.59048,0.5704,0.64848,0.6520260042150087,0.644048,0.6471725149554983,0.70024,18.004,0.2993367609003437,0.025096634662281913,19.01388888888889,49.01388888888889,70.0,0.4718571428571428,132.0,0.5803787878787878,48.0,0.6866666666666666,0.5666399999999999,0.642448,0.0037600000000000077,0.001599999999999957
binary_bktf,target_success_070,4.0,20660813.0,2.0,250.0,0.5396,0.59016,0.57196,0.6578160000000001,0.6521886588115726,0.6488079999999999,0.6477328260859136,0.70156,18.012,0.28182319291820823,0.025772423692424114,19.01388888888889,49.01388888888889,67.0,0.4659701492537313,136.0,0.5813970588235293,47.0,0.6957446808510638,0.56988,0.6483679999999999,0.002079999999999993,0.00043999999999995155
binary_bktf,target_success_070,5.0,20760816.0,2.0,250.0,0.5267999999999999,0.5814,0.56304,0.648856,0.6499826028664628,0.6479039999999999,0.6455092487252656,0.70004,17.988,0.28897025022332123,0.025445328669921503,19.01388888888889,49.01388888888889,74.0,0.4566216216216216,137.0,0.5861313868613138,39.0,0.6838461538461538,0.5626800000000001,0.64748,0.00036000000000000474,0.0004239999999999577
binary_bktf,target_success_070,6.0,20860819.0,2.0,250.0,0.538,0.58952,0.57036,0.649872,0.651826564786359,0.642552,0.6471328832116101,0.7024,17.976,0.27461074655833717,0.025254487661601356,19.01388888888889,49.01388888888889,64.0,0.46125,134.0,0.5720149253731344,52.0,0.7003846153846155,0.5729200000000001,0.6444639999999999,-0.002560000000000029,-0.0019120000000000027
binary_bktf,target_success_070,7.0,20960822.0,2.0,250.0,0.5398,0.59248,0.57412,0.652704,0.6526879863342782,0.64428,0.648226053454441,0.70304,17.98,0.27896031517911196,0.025692997152034373,19.01388888888889,49.01388888888889,70.0,0.4665714285714285,127.0,0.5825984251968503,53.0,0.6958490566037735,0.571,0.643376,0.0031199999999999674,0.0009040000000000381
binary_bktf,target_success_070,8.0,21060825.0,2.0,250.0,0.546,0.59148,0.57292,0.6489360000000001,0.6523612399321909,0.6484719999999999,0.6478943661820029,0.7062,18.016,0.27740630295997437,0.025864049089275882,19.01388888888889,49.01388888888889,64.0,0.46328125,125.0,0.5764800000000001,61.0,0.680655737704918,0.57632,0.6493840000000001,-0.0034000000000000475,-0.0009120000000000461
binary_bktf,target_success_070,9.0,21160828.0,2.0,250.0,0.543,0.5958,0.5766,0.654232,0.653533281167585,0.6490959999999999,0.64885980725192,0.7059599999999999,17.996,0.2855773774701627,0.025633131287446227,19.01388888888889,49.01388888888889,64.0,0.469375,134.0,0.5864925373134329,52.0,0.6830769230769231,0.5756,0.649432,0.0009999999999999788,-0.00033600000000004736
binary_bktf,target_success_070,10.0,21260831.0,2.0,250.0,0.5382,0.58796,0.5694,0.653536,0.6516013906547796,0.644296,0.647081321850638,0.7046399999999999,17.98,0.27897616558846583,0.02528586998919909,19.01388888888889,49.01388888888889,68.0,0.4497058823529412,132.0,0.5796212121212122,50.0,0.7052,0.56692,0.643656,0.002479999999999971,0.0006399999999999961
binary_bktf,target_success_070,11.0,21360834.0,2.0,250.0,0.53,0.5838000000000001,0.56608,0.652416,0.6505771185267621,0.64928,0.6463083042839818,0.70304,17.972,0.26683344853556407,0.02561437351815383,19.01388888888889,49.01388888888889,81.0,0.46913580246913583,117.0,0.5777777777777777,52.0,0.6907692307692309,0.5644,0.648488,0.001680000000000037,0.0007920000000000149
binary_bktf,target_success_070,12.0,21460837.0,2.0,250.0,0.5402,0.58928,0.5696800000000001,0.649952,0.6516850942922483,0.645296,0.6469205641217807,0.7048399999999999,18.004,0.2773043832616653,0.025868720107990163,19.01388888888889,49.01388888888889,73.0,0.4556164383561644,119.0,0.580672268907563,58.0,0.6906896551724139,0.5693199999999999,0.646056,0.00036000000000007136,-0.0007599999999999829
binary_bktf,target_success_070,13.0,21560840.0,2.0,250.0,0.5428,0.5966400000000001,0.57636,0.65244,0.6537689916978043,0.649712,0.6487969220552517,0.70816,18.0,0.27174137828310163,0.02606376393758516,19.01388888888889,49.01388888888889,68.0,0.4820588235294118,123.0,0.575121951219512,59.0,0.6876271186440678,0.5745600000000001,0.649336,0.0017999999999999128,0.00037599999999997634
binary_bktf,target_success_070,14.0,21660843.0,2.0,250.0,0.5372,0.5880799999999999,0.56768,0.651752,0.6515265785951634,0.651528,0.6465762191304169,0.70804,17.972,0.28269991669680206,0.025691260805584808,19.01388888888889,49.01388888888889,79.0,0.47999999999999987,110.0,0.5686363636363636,61.0,0.6795081967213115,0.56856,0.6504719999999999,-0.0008799999999999919,0.001055999999999968
binary_bktf,target_success_070,15.0,21760846.0,2.0,250.0,0.5514000000000001,0.60548,0.58584,0.6576000000000001,0.6556748309903379,0.649624,0.6508937744896063,0.7050799999999999,17.984,0.2716428389042662,0.025098752877599394,19.01388888888889,49.01388888888889,60.0,0.472,137.0,0.5903649635036496,53.0,0.7030188679245283,0.5841200000000001,0.65044,0.0017200000000000104,-0.0008159999999999723
binary_bktf,target_success_070,16.0,21860849.0,2.0,250.0,0.533,0.58708,0.56836,0.642528,0.6513526688105005,0.64792,0.6468032979969903,0.70368,17.992,0.2794485197010822,0.025941291660396482,19.01388888888889,49.01388888888889,75.0,0.45813333333333334,128.0,0.5878125000000001,47.0,0.6912765957446808,0.5667199999999999,0.646936,0.0016399999999999748,0.000984000000000007
binary_bktf,target_success_070,17.0,21960852.0,2.0,250.0,0.5466000000000001,0.5938,0.57612,0.651872,0.6531661174300089,0.6533439999999999,0.6488418371211941,0.71,17.984,0.2641225603957032,0.02648000723851594,19.01388888888889,49.01388888888889,61.0,0.45918032786885243,133.0,0.5776691729323309,56.0,0.6998214285714286,0.57872,0.6533680000000001,-0.0026000000000000025,-2.4000000000024002e-05
binary_bktf,target_success_070,18.0,22060855.0,2.0,250.0,0.5452,0.59348,0.5751999999999999,0.6522,0.6529111653166344,0.6510480000000001,0.6484667121744613,0.70316,17.992,0.27151714106111796,0.026094021761198245,19.01388888888889,49.01388888888889,72.0,0.46930555555555564,119.0,0.5821008403361343,59.0,0.6905084745762713,0.5772,0.650752,-0.002000000000000024,0.0002960000000000296
binary_bktf,target_success_070,19.0,22160858.0,2.0,250.0,0.5296,0.5817599999999999,0.5635999999999999,0.648304,0.6501018471038787,0.64516,0.6456902128167379,0.7078,17.98,0.2760132699066879,0.025702510094905272,19.01388888888889,49.01388888888889,72.0,0.47055555555555556,136.0,0.5733823529411766,42.0,0.6914285714285714,0.56584,0.644992,-0.002240000000000042,0.00016799999999994597
binary_bktf,target_success_070,20.0,22260861.0,2.0,250.0,0.54,0.59188,0.5724400000000001,0.648944,0.6525454568112748,0.650016,0.647821437606497,0.7057599999999999,18.012,0.28532315795587826,0.02587728660695892,19.01388888888889,49.01388888888889,59.0,0.45237288135593223,142.0,0.5817605633802817,49.0,0.69,0.57524,0.65016,-0.0028000000000000026,-0.0001440000000000108
binary_bktf,target_success_070,21.0,22360864.0,2.0,250.0,0.532,0.58856,0.57012,0.6508480000000001,0.651573483082033,0.645608,0.6471048496139525,0.70216,17.98,0.2806247893916721,0.02558526298814471,19.01388888888889,49.01388888888889,70.0,0.466,136.0,0.5850735294117647,44.0,0.6895454545454546,0.56636,0.644144,0.0037599999999999856,0.0014639999999999543
binary_bktf,target_success_070,22.0,22460867.0,2.0,250.0,0.5464,0.5966400000000001,0.5771599999999999,0.653568,0.65340694908151,0.64864,0.6486190926468431,0.7078,17.98,0.2751574083172699,0.025616698548782946,19.01388888888889,49.01388888888889,61.0,0.46311475409836067,134.0,0.58,55.0,0.696727272727273,0.5748,0.647336,0.0023599999999999845,0.0013039999999999274
binary_bktf,target_success_070,23.0,22560870.0,2.0,250.0,0.5344,0.5890000000000001,0.5706399999999999,0.652376,0.6515832414486418,0.6461680000000001,0.6471088039689692,0.70432,18.004,0.2861753124580203,0.02556974147412381,19.01388888888889,49.01388888888889,74.0,0.47094594594594597,127.0,0.5812598425196849,49.0,0.6936734693877551,0.5666800000000001,0.645352,0.003959999999999897,0.0008159999999999945
binary_bktf,target_success_070,24.0,22660873.0,2.0,250.0,0.5476,0.59832,0.57816,0.6570159999999999,0.6539322245346254,0.64864,0.6489947769170769,0.7075199999999999,17.984,0.27463439061487,0.025390312431519357,19.01388888888889,49.01388888888889,64.0,0.468125,127.0,0.5805511811023621,59.0,0.6923728813559322,0.57664,0.648128,0.0015200000000000324,0.0005120000000000235
binary_bktf,target_success_070,25.0,22760876.0,2.0,250.0,0.5408000000000001,0.5968800000000001,0.5802,0.652824,0.6535496554107793,0.648872,0.6494834071804003,0.7068399999999999,17.96,0.2767933029501752,0.025800805379867835,19.01388888888889,49.01388888888889,70.0,0.47142857142857136,120.0,0.58925,60.0,0.6890000000000001,0.5746399999999999,0.6470480000000001,0.005560000000000054,0.0018240000000000257
binary_bktf,target_success_070,26.0,22860879.0,2.0,250.0,0.5312,0.57816,0.5606,0.647792,0.6489163898642865,0.651024,0.6446108717910792,0.70356,17.992,0.27204674622442726,0.02563720686355691,19.01388888888889,49.01388888888889,68.0,0.47073529411764703,141.0,0.5722695035460992,41.0,0.6695121951219513,0.5676,0.6524080000000001,-0.007000000000000006,-0.0013840000000000297
binary_bktf,target_success_070,27.0,22960882.0,2.0,250.0,0.5246,0.5830399999999999,0.56344,0.651432,0.6502258478576954,0.6472640000000001,0.645476453177768,0.70572,17.988,0.2761386698698444,0.025583860013807865,19.01388888888889,49.01388888888889,77.0,0.46922077922077926,131.0,0.5799236641221374,42.0,0.6847619047619048,0.5588,0.6468879999999999,0.004640000000000022,0.00037600000000008736
binary_bktf,target_success_070,28.0,23060885.0,2.0,250.0,0.5302,0.5803200000000001,0.56236,0.649688,0.6495622872255531,0.642112,0.6452215883708062,0.7036400000000002,17.976,0.2738245275575175,0.025177683275188805,19.01388888888889,49.01388888888889,61.0,0.45639344262295084,146.0,0.5673972602739725,43.0,0.6955813953488372,0.5687599999999999,0.644328,-0.006399999999999939,-0.00221600000000004
binary_bktf,target_success_070,29.0,23160888.0,2.0,250.0,0.5442,0.5976,0.57708,0.65772,0.653971107450819,0.6439199999999999,0.6489944600014248,0.7089200000000001,17.988,0.2771085165706994,0.026065408526498475,19.01388888888889,49.01388888888889,66.0,0.470909090909091,129.0,0.5853488372093023,55.0,0.6850909090909091,0.5734,0.6434960000000001,0.0036800000000000387,0.00042400000000002435
binary_bktf,two_corner_robust_response_information_gain,0.0,20260801.0,2.0,250.0,0.5267999999999999,0.59616,0.5762,0.65596,0.653546660847465,0.651152,0.6486939247509593,0.5233199999999999,17.64,-0.3616757960229313,0.040713860331390885,19.01388888888889,49.01388888888889,77.0,0.4755844155844156,132.0,0.5917424242424243,41.0,0.7151219512195122,0.5614399999999999,0.647048,0.014759999999999973,0.004104000000000063
binary_bktf,two_corner_robust_response_information_gain,1.0,20360804.0,2.0,250.0,0.5294,0.6014,0.5818800000000001,0.660696,0.6549861178258749,0.654624,0.6502432520694393,0.5277200000000001,17.632,-0.36137352065153294,0.04043445495968808,19.01388888888889,49.01388888888889,72.0,0.48888888888888893,133.0,0.5918045112781954,45.0,0.7013333333333334,0.5636,0.651016,0.018280000000000008,0.0036079999999999667
binary_bktf,two_corner_robust_response_information_gain,2.0,20460807.0,2.0,250.0,0.5352,0.60004,0.58092,0.658336,0.6544725514467389,0.6495759999999999,0.6498382869461914,0.53288,17.536,-0.3601770119009584,0.04029213635773364,19.01388888888889,49.01388888888889,73.0,0.47383561643835626,124.0,0.594516129032258,53.0,0.6966037735849058,0.5678,0.6466559999999999,0.013119999999999955,0.0029199999999999894
binary_bktf,two_corner_robust_response_information_gain,3.0,20560810.0,2.0,250.0,0.5352,0.6061599999999999,0.58592,0.653512,0.6559928866918381,0.6479440000000001,0.6510993448507977,0.5288399999999999,17.712,-0.3581759452386717,0.04069650693085169,19.01388888888889,49.01388888888889,70.0,0.49371428571428577,132.0,0.5942424242424242,48.0,0.6975,0.5666399999999999,0.642448,0.019279999999999985,0.00549599999999999
binary_bktf,two_corner_robust_response_information_gain,4.0,20660813.0,2.0,250.0,0.5396,0.61036,0.59104,0.663224,0.65739271124171,0.6537200000000001,0.6526464288009667,0.5298799999999999,17.716,-0.3577701641704443,0.040930926510267425,19.01388888888889,49.01388888888889,67.0,0.48194029850746267,136.0,0.5993382352941177,47.0,0.7225531914893617,0.56988,0.6483679999999999,0.021159999999999977,0.00535200000000009
binary_bktf,two_corner_robust_response_information_gain,5.0,20760816.0,2.0,250.0,0.5267999999999999,0.5993999999999999,0.5809200000000001,0.65504,0.6544640009591061,0.6531119999999999,0.6499658422455805,0.52952,17.748,-0.355309994826464,0.041248668220870525,19.01388888888889,49.01388888888889,74.0,0.4878378378378378,137.0,0.6008759124087591,39.0,0.6874358974358974,0.5626800000000001,0.64748,0.018240000000000013,0.00563199999999997
binary_bktf,two_corner_robust_response_information_gain,6.0,20860819.0,2.0,250.0,0.538,0.6014799999999999,0.5826399999999999,0.6526799999999999,0.6547909114037042,0.64604,0.6501868853302837,0.5258400000000001,17.744,-0.35878667760926,0.04105528623913051,19.01388888888889,49.01388888888889,64.0,0.46687500000000004,134.0,0.5892537313432835,52.0,0.7080769230769232,0.5729200000000001,0.6444639999999999,0.009719999999999885,0.0015759999999999774
binary_bktf,two_corner_robust_response_information_gain,7.0,20960822.0,2.0,250.0,0.5398,0.60332,0.58452,0.654432,0.655385210053641,0.647016,0.6508030763907041,0.5307200000000001,17.66,-0.3587491786722117,0.04076110126942622,19.01388888888889,49.01388888888889,70.0,0.4741428571428571,127.0,0.5930708661417322,53.0,0.7098113207547169,0.571,0.643376,0.013519999999999976,0.0036400000000000655
binary_bktf,two_corner_robust_response_information_gain,8.0,21060825.0,2.0,250.0,0.546,0.6089600000000001,0.58996,0.6532880000000001,0.6568603789591398,0.652264,0.6522772890487651,0.52728,17.668,-0.3596249479566402,0.040868836893775136,19.01388888888889,49.01388888888889,64.0,0.48218750000000005,125.0,0.5931999999999998,61.0,0.6963934426229509,0.57632,0.6493840000000001,0.01364000000000003,0.0028799999999999494
binary_bktf,two_corner_robust_response_information_gain,9.0,21160828.0,2.0,250.0,0.543,0.6098000000000001,0.58968,0.6571520000000001,0.6570242205569737,0.6535040000000001,0.6521125286760727,0.52724,17.64,-0.3612838792568839,0.040323539585394724,19.01388888888889,49.01388888888889,64.0,0.48609375000000005,134.0,0.592089552238806,52.0,0.7109615384615384,0.5756,0.649432,0.014079999999999959,0.004072000000000009
binary_bktf,two_corner_robust_response_information_gain,10.0,21260831.0,2.0,250.0,0.5382,0.60548,0.5866399999999999,0.6561679999999999,0.6559137773825543,0.64848,0.651325479103711,0.52744,17.62,-0.3553058318910936,0.0404301377925117,19.01388888888889,49.01388888888889,68.0,0.47014705882352936,132.0,0.5995454545454545,50.0,0.711,0.56692,0.643656,0.01971999999999996,0.004824000000000006
binary_bktf,two_corner_robust_response_information_gain,11.0,21360834.0,2.0,250.0,0.53,0.5977600000000001,0.57968,0.656024,0.6540934148098642,0.65236,0.6497324333242931,0.5257200000000001,17.58,-0.35992183853898857,0.04010510349138314,19.01388888888889,49.01388888888889,81.0,0.4761728395061729,117.0,0.5958119658119656,52.0,0.7046153846153848,0.5644,0.648488,0.015280000000000071,0.0038720000000000087
binary_bktf,two_corner_robust_response_information_gain,12.0,21460837.0,2.0,250.0,0.5402,0.6056800000000001,0.5862,0.6538959999999999,0.6557990202939122,0.650512,0.6510528571619725,0.52968,17.708,-0.3584744956289273,0.04103434024230951,19.01388888888889,49.01388888888889,73.0,0.4816438356164384,119.0,0.5978151260504201,58.0,0.6939655172413793,0.5693199999999999,0.646056,0.016880000000000072,0.00445600000000006
binary_bktf,two_corner_robust_response_information_gain,13.0,21560840.0,2.0,250.0,0.5428,0.61112,0.5902799999999999,0.6550480000000001,0.6573665436689748,0.653976,0.6522554473520954,0.53188,17.664,-0.3583053135190937,0.040620067303089986,19.01388888888889,49.01388888888889,68.0,0.48573529411764704,123.0,0.5908943089430896,59.0,0.7094915254237288,0.5745600000000001,0.649336,0.01571999999999991,0.004640000000000022
binary_bktf,two_corner_robust_response_information_gain,14.0,21660843.0,2.0,250.0,0.5372,0.6046800000000001,0.58388,0.655784,0.6557538039737942,0.653944,0.6506861789467254,0.52904,17.716,-0.35666620979440755,0.041142208482117866,19.01388888888889,49.01388888888889,79.0,0.4869620253164556,110.0,0.5890909090909091,61.0,0.7,0.56856,0.6504719999999999,0.015319999999999978,0.0034719999999999864
