world_model,replicate,order_id,seed,max_mi_delayed_latent,two_corner_delayed_latent,latent_contrast_max_minus_two,max_mi_delayed_observed,two_corner_delayed_observed,observed_contrast_max_minus_two
binary_bktf,11,9,21433834,0.57625,0.58375,-0.007499999999999951,0.64955,0.6522,-0.002650000000000041
binary_bktf,11,10,21433834,0.5745,0.58,-0.005499999999999949,0.64905,0.6511,-0.0020499999999999963
binary_bktf,11,11,21433834,0.5775,0.5844999999999999,-0.006999999999999895,0.65015,0.6524500000000001,-0.0023000000000000798
binary_bktf,11,12,21433834,0.5734999999999999,0.585,-0.011500000000000066,0.64815,0.65155,-0.0033999999999999586
binary_bktf,11,13,21433834,0.5717500000000001,0.58,-0.008249999999999869,0.64815,0.6507999999999999,-0.00264999999999993
binary_bktf,11,14,21433834,0.57175,0.58,-0.00824999999999998,0.6478,0.6510499999999999,-0.003249999999999864
binary_bktf,11,15,21433834,0.573,0.5795,-0.006500000000000061,0.6480499999999999,0.65015,-0.002100000000000102
binary_bktf,11,16,21433834,0.56825,0.5770000000000001,-0.008750000000000036,0.64685,0.6499000000000001,-0.003050000000000108
binary_bktf,11,17,21433834,0.5720000000000001,0.5815,-0.009499999999999953,0.64845,0.6520500000000001,-0.0036000000000001586
binary_bktf,11,18,21433834,0.57425,0.57875,-0.0044999999999999485,0.6492500000000001,0.6505,-0.0012499999999998623
binary_bktf,11,19,21433834,0.5715,0.57975,-0.00824999999999998,0.64815,0.6510499999999999,-0.0028999999999999027
binary_bktf,12,0,21533837,0.57425,0.56325,0.01100000000000001,0.64725,0.6428,0.004449999999999954
binary_bktf,12,1,21533837,0.5760000000000001,0.5677499999999999,0.008250000000000202,0.6467499999999999,0.6431999999999999,0.003550000000000053
binary_bktf,12,2,21533837,0.575,0.568,0.007000000000000006,0.6478,0.64455,0.003250000000000086
binary_bktf,12,3,21533837,0.5710000000000001,0.56175,0.009250000000000091,0.6466,0.6428999999999999,0.0037000000000000366
binary_bktf,12,4,21533837,0.57325,0.5619999999999999,0.011250000000000093,0.64825,0.6439499999999999,0.0043000000000000815
binary_bktf,12,5,21533837,0.57475,0.5672499999999999,0.007500000000000062,0.64725,0.64405,0.0031999999999999806
binary_bktf,12,6,21533837,0.5775,0.5685,0.009000000000000008,0.6485500000000001,0.6448,0.003750000000000031
binary_bktf,12,7,21533837,0.5727500000000001,0.564,0.008750000000000147,0.6466,0.6426,0.0040000000000000036
binary_bktf,12,8,21533837,0.575,0.5665,0.008499999999999952,0.6474500000000001,0.6436999999999999,0.003750000000000142
binary_bktf,12,9,21533837,0.57525,0.5672499999999999,0.008000000000000118,0.64845,0.6449000000000001,0.003549999999999831
binary_bktf,12,10,21533837,0.57525,0.568,0.00725000000000009,0.6486000000000002,0.6452,0.0034000000000001807
binary_bktf,12,11,21533837,0.57525,0.56575,0.009500000000000064,0.64655,0.64315,0.0033999999999999586
binary_bktf,12,12,21533837,0.57575,0.56625,0.009499999999999953,0.6478,0.6441,0.0037000000000000366
binary_bktf,12,13,21533837,0.574,0.5655,0.008499999999999952,0.64725,0.6432499999999999,0.004000000000000115
binary_bktf,12,14,21533837,0.573,0.56275,0.010249999999999981,0.6472,0.643,0.0041999999999999815
binary_bktf,12,15,21533837,0.575,0.56575,0.00924999999999998,0.6476,0.6435,0.0040999999999999925
binary_bktf,12,16,21533837,0.57475,0.5645,0.010249999999999981,0.6472,0.6435499999999998,0.003650000000000153
binary_bktf,12,17,21533837,0.57325,0.56625,0.007000000000000006,0.6476000000000001,0.64405,0.003550000000000053
binary_bktf,12,18,21533837,0.57225,0.563,0.009250000000000091,0.64755,0.6431999999999999,0.004350000000000076
binary_bktf,12,19,21533837,0.5720000000000001,0.5642499999999999,0.007750000000000146,0.647,0.6435,0.0035000000000000586
binary_bktf,13,0,21633840,0.5884999999999999,0.5882499999999999,0.00024999999999997247,0.6563,0.6559,0.00039999999999995595
binary_bktf,13,1,21633840,0.586,0.5842499999999999,0.0017500000000000293,0.6561499999999999,0.6554000000000001,0.0007499999999998064
binary_bktf,13,2,21633840,0.58725,0.58775,-0.0004999999999999449,0.6559,0.65535,0.0005500000000000504
binary_bktf,13,3,21633840,0.58275,0.5827500000000001,-1.1102230246251565e-16,0.65435,0.6544500000000001,-0.00010000000000010001
binary_bktf,13,4,21633840,0.58825,0.5885,-0.00024999999999997247,0.65575,0.6557,5.0000000000105516e-05
binary_bktf,13,5,21633840,0.584,0.586,-0.0020000000000000018,0.65585,0.65595,-9.999999999998899e-05
binary_bktf,13,6,21633840,0.5870000000000001,0.58625,0.0007500000000000284,0.65675,0.6566,0.00014999999999998348
binary_bktf,13,7,21633840,0.58475,0.5842499999999999,0.000500000000000056,0.65555,0.65535,0.00019999999999997797
binary_bktf,13,8,21633840,0.58525,0.586,-0.0007499999999999174,0.6564,0.6566500000000001,-0.0002500000000000835
binary_bktf,13,9,21633840,0.58625,0.5877500000000001,-0.0015000000000000568,0.6567000000000001,0.657,-0.00029999999999996696
binary_bktf,13,10,21633840,0.58475,0.5837500000000001,0.0009999999999998899,0.65535,0.65495,0.00039999999999995595
binary_bktf,13,11,21633840,0.58575,0.5870000000000001,-0.0012500000000000844,0.6552500000000001,0.65575,-0.0004999999999999449
binary_bktf,13,12,21633840,0.585,0.585,0.0,0.6554499999999999,0.6550499999999999,0.00039999999999995595
binary_bktf,13,13,21633840,0.5872499999999999,0.5865,0.0007499999999999174,0.6564000000000001,0.6563,0.00010000000000010001
binary_bktf,13,14,21633840,0.58475,0.58325,0.0014999999999999458,0.65595,0.65575,0.00019999999999997797
binary_bktf,13,15,21633840,0.584,0.5835,0.0004999999999999449,0.65555,0.65485,0.0006999999999999229
binary_bktf,13,16,21633840,0.5840000000000001,0.58375,0.0002500000000000835,0.655,0.6547499999999999,0.0002500000000000835
binary_bktf,13,17,21633840,0.58625,0.58575,0.000500000000000056,0.6566,0.6562,0.00039999999999995595
binary_bktf,13,18,21633840,0.5820000000000001,0.58375,-0.0017499999999999183,0.65405,0.6550500000000001,-0.001000000000000112
binary_bktf,13,19,21633840,0.58125,0.57975,0.0015000000000000568,0.6556000000000001,0.6544,0.0012000000000000899
binary_bktf,14,0,21733843,0.5770000000000001,0.576,0.001000000000000112,0.6460499999999999,0.6452000000000001,0.0008499999999997954
binary_bktf,14,1,21733843,0.57875,0.57775,0.0010000000000000009,0.64715,0.6463500000000001,0.0007999999999999119
binary_bktf,14,2,21733843,0.579,0.5790000000000001,-1.1102230246251565e-16,0.6459999999999999,0.64575,0.00024999999999986144
binary_bktf,14,3,21733843,0.5795,0.57775,0.0017500000000000293,0.6472,0.64665,0.0005500000000000504
binary_bktf,14,4,21733843,0.5802499999999999,0.5770000000000001,0.003249999999999864,0.64755,0.64645,0.0010999999999999899
binary_bktf,14,5,21733843,0.579,0.576,0.0030000000000000027,0.6469,0.64555,0.0013500000000000734
binary_bktf,14,6,21733843,0.57875,0.5775,0.0012499999999999734,0.64655,0.6461999999999999,0.0003500000000000725
binary_bktf,14,7,21733843,0.579,0.576,0.0030000000000000027,0.64775,0.6466999999999998,0.0010500000000002174
binary_bktf,14,8,21733843,0.5805,0.5805,0.0,0.64685,0.64625,0.0006000000000000449
binary_bktf,14,9,21733843,0.5805,0.57825,0.0022499999999999742,0.64685,0.6458499999999999,0.001000000000000112
binary_bktf,14,10,21733843,0.5745,0.57275,0.0017500000000000293,0.6453,0.6446500000000001,0.0006499999999999284
binary_bktf,14,11,21733843,0.58075,0.57875,0.0020000000000000018,0.6476,0.64685,0.0007499999999999174
binary_bktf,14,12,21733843,0.5775,0.57475,0.00275000000000003,0.6464,0.6454499999999999,0.0009500000000001174
binary_bktf,14,13,21733843,0.5825,0.5805,0.0020000000000000018,0.6467,0.6461,0.0006000000000000449
binary_bktf,14,14,21733843,0.57825,0.57675,0.0015000000000000568,0.6459,0.64565,0.0002500000000000835
binary_bktf,14,15,21733843,0.57825,0.57475,0.0035000000000000586,0.6463500000000001,0.64535,0.001000000000000112
binary_bktf,14,16,21733843,0.5802499999999999,0.57675,0.0034999999999999476,0.64685,0.6454499999999999,0.0014000000000001789
binary_bktf,14,17,21733843,0.5784999999999999,0.578,0.0004999999999999449,0.6467499999999999,0.6462,0.0005499999999999394
binary_bktf,14,18,21733843,0.57675,0.5770000000000001,-0.0002500000000000835,0.64545,0.6451499999999999,0.000300000000000078
binary_bktf,14,19,21733843,0.576,0.57375,0.0022499999999999742,0.64605,0.6452,0.0008500000000000174
binary_bktf,15,0,21833846,0.5902499999999999,0.583,0.007249999999999979,0.6581999999999999,0.6563499999999999,0.0018500000000000183
binary_bktf,15,1,21833846,0.5895,0.58125,0.00824999999999998,0.6575,0.6550999999999999,0.0024000000000000687
binary_bktf,15,2,21833846,0.586,0.5775,0.008499999999999952,0.6559999999999999,0.6539,0.0020999999999998797
binary_bktf,15,3,21833846,0.5905,0.58075,0.009750000000000036,0.65665,0.6542999999999999,0.0023500000000000743
binary_bktf,15,4,21833846,0.59,0.5795,0.010499999999999954,0.6572,0.6547,0.0025000000000000577
binary_bktf,15,5,21833846,0.589,0.58,0.009000000000000008,0.65645,0.6547499999999999,0.0017000000000000348
binary_bktf,15,6,21833846,0.589,0.57975,0.00924999999999998,0.6566500000000001,0.65455,0.002100000000000102
binary_bktf,15,7,21833846,0.585,0.57525,0.009749999999999925,0.6554500000000002,0.65315,0.0023000000000001908
binary_bktf,15,8,21833846,0.58675,0.58025,0.00649999999999995,0.6566,0.65495,0.0016499999999999293
binary_bktf,15,9,21833846,0.584,0.5785,0.005499999999999949,0.6552500000000001,0.6538499999999999,0.0014000000000001789
binary_bktf,15,10,21833846,0.58775,0.5795,0.00824999999999998,0.6563999999999999,0.65425,0.0021499999999998742
binary_bktf,15,11,21833846,0.58875,0.58075,0.008000000000000007,0.65715,0.6552500000000001,0.0018999999999999018
binary_bktf,15,12,21833846,0.58475,0.57825,0.00649999999999995,0.6552,0.6538499999999999,0.0013500000000000734
binary_bktf,15,13,21833846,0.5855,0.5792499999999999,0.006250000000000089,0.6557999999999999,0.65425,0.0015499999999999403
binary_bktf,15,14,21833846,0.5915,0.5835,0.008000000000000007,0.65715,0.6555,0.0016500000000000403
binary_bktf,15,15,21833846,0.591,0.5815,0.009499999999999953,0.6575,0.6552,0.0022999999999999687
binary_bktf,15,16,21833846,0.5870000000000001,0.5802499999999999,0.006750000000000145,0.6566,0.6549,0.0016999999999999238
binary_bktf,15,17,21833846,0.5827500000000001,0.57625,0.006500000000000061,0.6552,0.6536,0.0016000000000000458
binary_bktf,15,18,21833846,0.58975,0.5815,0.00824999999999998,0.6568999999999999,0.6548999999999999,0.0020000000000000018
binary_bktf,15,19,21833846,0.586,0.57775,0.00824999999999998,0.6563499999999999,0.6546000000000001,0.0017499999999998073
binary_bktf,16,0,21933849,0.5915,0.59875,-0.007249999999999979,0.6544999999999999,0.6557499999999998,-0.0012499999999999734
binary_bktf,16,1,21933849,0.58975,0.59725,-0.007499999999999951,0.65375,0.65565,-0.0018999999999999018
binary_bktf,16,2,21933849,0.5922499999999999,0.5985,-0.006250000000000089,0.65445,0.6555,-0.0010499999999999954
binary_bktf,16,3,21933849,0.59175,0.598,-0.006249999999999978,0.654,0.65535,-0.0013499999999999623
binary_bktf,16,4,21933849,0.5934999999999999,0.601,-0.007500000000000062,0.65445,0.6559,-0.0014500000000000624
binary_bktf,16,5,21933849,0.5915,0.5972500000000001,-0.005750000000000033,0.6538999999999998,0.6555000000000001,-0.0016000000000002679
binary_bktf,16,6,21933849,0.59125,0.599,-0.007749999999999924,0.6545000000000001,0.6562,-0.0016999999999999238
binary_bktf,16,7,21933849,0.59125,0.59875,-0.007499999999999951,0.65435,0.65565,-0.0012999999999999678
binary_bktf,16,8,21933849,0.592,0.6,-0.008000000000000007,0.65305,0.6546,-0.0015499999999999403
binary_bktf,16,9,21933849,0.5930000000000001,0.5980000000000001,-0.0050000000000000044,0.6537000000000001,0.6548999999999999,-0.0011999999999998678
binary_bktf,16,10,21933849,0.594,0.59925,-0.005249999999999977,0.6541,0.6549,-0.0008000000000000229
binary_bktf,16,11,21933849,0.58825,0.59425,-0.005999999999999894,0.6533500000000001,0.6541499999999999,-0.0007999999999998009
binary_bktf,16,12,21933849,0.5925,0.6004999999999999,-0.007999999999999896,0.6542,0.6559999999999999,-0.0017999999999999128
binary_bktf,16,13,21933849,0.5920000000000001,0.5985,-0.00649999999999995,0.6544,0.65535,-0.0009500000000000064
binary_bktf,16,14,21933849,0.592,0.59775,-0.005750000000000033,0.6546000000000001,0.6557,-0.0010999999999998789
binary_bktf,16,15,21933849,0.5935,0.602,-0.008499999999999952,0.6553999999999999,0.6569499999999999,-0.0015500000000000513
binary_bktf,16,16,21933849,0.5922499999999999,0.5995,-0.00725000000000009,0.6539499999999999,0.6552000000000001,-0.0012500000000001954
binary_bktf,16,17,21933849,0.59125,0.59725,-0.005999999999999894,0.6545000000000001,0.6555000000000001,-0.0010000000000000009
binary_bktf,16,18,21933849,0.59,0.597,-0.007000000000000006,0.6539500000000001,0.6554000000000001,-0.0014499999999999513
binary_bktf,16,19,21933849,0.5892499999999999,0.596,-0.006750000000000034,0.65325,0.6546500000000001,-0.0014000000000000679
binary_bktf,17,0,22033852,0.58075,0.58125,-0.000500000000000056,0.6527,0.6528,-0.00010000000000010001
binary_bktf,17,1,22033852,0.5775,0.57775,-0.00024999999999997247,0.6504500000000002,0.6508499999999999,-0.0003999999999997339
binary_bktf,17,2,22033852,0.58225,0.5842499999999999,-0.0019999999999998908,0.6525,0.65315,-0.0006500000000000394
binary_bktf,17,3,22033852,0.581,0.5814999999999999,-0.0004999999999999449,0.6515000000000001,0.6521000000000001,-0.0006000000000000449
binary_bktf,17,4,22033852,0.58,0.58325,-0.003250000000000086,0.6515000000000001,0.65265,-0.0011499999999998733
binary_bktf,17,5,22033852,0.5775,0.5782499999999999,-0.0007499999999999174,0.6503,0.6507,-0.00039999999999995595
binary_bktf,17,6,22033852,0.58525,0.58625,-0.0010000000000000009,0.65265,0.65305,-0.00040000000000006697
binary_bktf,17,7,22033852,0.5827500000000001,0.58375,-0.0009999999999998899,0.65125,0.6519999999999999,-0.0007499999999999174
binary_bktf,17,8,22033852,0.5755,0.57825,-0.00275000000000003,0.6500499999999999,0.6506000000000001,-0.0005500000000001615
binary_bktf,17,9,22033852,0.57775,0.5792499999999999,-0.0014999999999999458,0.6507,0.6513,-0.0006000000000000449
binary_bktf,17,10,22033852,0.5785,0.57875,-0.00024999999999997247,0.6511500000000001,0.6515000000000001,-0.00034999999999996145
binary_bktf,17,11,22033852,0.58125,0.58125,0.0,0.6517499999999999,0.6518999999999999,-0.00014999999999998348
binary_bktf,17,12,22033852,0.5792499999999999,0.58,-0.0007500000000000284,0.6514500000000001,0.6517499999999999,-0.00029999999999985594
binary_bktf,17,13,22033852,0.584,0.5845,-0.000500000000000056,0.65275,0.65315,-0.00039999999999995595
binary_bktf,17,14,22033852,0.5805,0.581,-0.0004999999999999449,0.6516,0.65205,-0.00045000000000006146
binary_bktf,17,15,22033852,0.5792499999999999,0.5805,-0.0012500000000000844,0.6512,0.65205,-0.0008500000000000174
binary_bktf,17,16,22033852,0.58225,0.5825,-0.00024999999999997247,0.652,0.65255,-0.0005499999999999394
binary_bktf,17,17,22033852,0.5830000000000001,0.5842499999999999,-0.0012499999999998623,0.6526,0.6529,-0.000300000000000078
binary_bktf,17,18,22033852,0.5840000000000001,0.5845,-0.0004999999999999449,0.65275,0.6532499999999999,-0.0004999999999998339
binary_bktf,17,19,22033852,0.58175,0.58275,-0.0010000000000000009,0.6517500000000002,0.652,-0.00024999999999986144
binary_bktf,18,0,22133855,0.57175,0.5695,0.0022499999999999742,0.6528999999999999,0.6512,0.0016999999999999238
binary_bktf,18,1,22133855,0.5815,0.5782499999999999,0.003250000000000086,0.65565,0.65405,0.0015999999999999348
binary_bktf,18,2,22133855,0.5805,0.5775,0.0030000000000000027,0.6548999999999999,0.65295,0.0019499999999998963
binary_bktf,18,3,22133855,0.5755,0.5725,0.0030000000000000027,0.65325,0.65155,0.0017000000000000348
binary_bktf,18,4,22133855,0.57575,0.57575,0.0,0.65435,0.6532000000000001,0.0011499999999998733
binary_bktf,18,5,22133855,0.5765,0.5745,0.0020000000000000018,0.6531,0.6518,0.0012999999999999678
binary_bktf,18,6,22133855,0.5790000000000001,0.5752499999999999,0.003750000000000142,0.6555,0.65365,0.0018500000000000183
binary_bktf,18,7,22133855,0.57675,0.5742499999999999,0.0025000000000000577,0.65455,0.6528499999999999,0.0017000000000000348
binary_bktf,18,8,22133855,0.5745,0.5715,0.0030000000000000027,0.65385,0.65205,0.0018000000000000238
binary_bktf,18,9,22133855,0.5765,0.5745,0.0020000000000000018,0.65315,0.6516,0.0015500000000000513
binary_bktf,18,10,22133855,0.5784999999999999,0.575,0.0034999999999999476,0.65385,0.6522,0.0016500000000000403
binary_bktf,18,11,22133855,0.5752499999999999,0.5745,0.0007499999999999174,0.65405,0.6533500000000001,0.0006999999999999229
binary_bktf,18,12,22133855,0.57875,0.57475,0.0040000000000000036,0.6550499999999999,0.6533000000000001,0.0017499999999998073
binary_bktf,18,13,22133855,0.5785,0.575,0.0035000000000000586,0.655,0.653,0.0020000000000000018
binary_bktf,18,14,22133855,0.57775,0.57475,0.0030000000000000027,0.6547999999999999,0.6527000000000001,0.0020999999999998797
binary_bktf,18,15,22133855,0.5734999999999999,0.57125,0.0022499999999998632,0.6528,0.6513499999999999,0.0014500000000001734
binary_bktf,18,16,22133855,0.57875,0.5755,0.003249999999999975,0.6553,0.6533,0.0020000000000000018
binary_bktf,18,17,22133855,0.579,0.5784999999999999,0.000500000000000056,0.6546000000000001,0.6535500000000001,0.0010499999999999954
binary_bktf,18,18,22133855,0.57525,0.5722499999999999,0.0030000000000001137,0.6535499999999999,0.65205,0.0014999999999998348
binary_bktf,18,19,22133855,0.57925,0.5777500000000001,0.0014999999999999458,0.6551,0.6538499999999999,0.0012500000000000844
binary_bktf,19,0,22233858,0.58175,0.5855,-0.003750000000000031,0.65085,0.6512,-0.00034999999999996145
binary_bktf,19,1,22233858,0.579,0.58075,-0.0017500000000000293,0.65,0.6495500000000001,0.00044999999999995044
binary_bktf,19,2,22233858,0.583,0.5852499999999999,-0.0022499999999999742,0.6515000000000001,0.65155,-4.999999999988347e-05
binary_bktf,19,3,22233858,0.58325,0.58675,-0.0034999999999999476,0.6513,0.6514,-9.999999999998899e-05
binary_bktf,19,4,22233858,0.58175,0.5842499999999999,-0.0024999999999999467,0.64985,0.6500499999999999,-0.00019999999999986695
binary_bktf,19,5,22233858,0.584,0.58675,-0.00275000000000003,0.6517499999999999,0.6513499999999999,0.00040000000000006697
binary_bktf,19,6,22233858,0.5845,0.5865,-0.0020000000000000018,0.65235,0.6520500000000001,0.00029999999999985594
binary_bktf,19,7,22233858,0.58325,0.584,-0.0007499999999999174,0.6513499999999999,0.6505,0.0008499999999999064
binary_bktf,19,8,22233858,0.58325,0.5845,-0.0012499999999999734,0.65125,0.6507499999999999,0.000500000000000056
binary_bktf,19,9,22233858,0.584,0.585,-0.0010000000000000009,0.6513499999999999,0.65075,0.0005999999999998229
binary_bktf,19,10,22233858,0.58275,0.5865,-0.003750000000000031,0.65105,0.6511500000000001,-0.00010000000000010001
binary_bktf,19,11,22233858,0.58675,0.5905,-0.003750000000000031,0.65215,0.65185,0.00029999999999996696
binary_bktf,19,12,22233858,0.58225,0.5865,-0.004249999999999976,0.6506000000000001,0.6507999999999999,-0.00019999999999986695
binary_bktf,19,13,22233858,0.5845,0.588,-0.0034999999999999476,0.6505500000000001,0.6511499999999999,-0.0005999999999998229
binary_bktf,19,14,22233858,0.5845,0.588,-0.0034999999999999476,0.6525,0.6522500000000001,0.00024999999999986144
binary_bktf,19,15,22233858,0.581,0.5834999999999999,-0.0024999999999999467,0.65035,0.6500999999999999,0.0002500000000000835
binary_bktf,19,16,22233858,0.5792499999999999,0.5825,-0.003250000000000086,0.6508000000000002,0.6507499999999999,5.000000000021654e-05
binary_bktf,19,17,22233858,0.5772499999999999,0.579,-0.0017500000000000293,0.6494,0.6494,0.0
binary_bktf,19,18,22233858,0.5815,0.58575,-0.004249999999999976,0.6507999999999999,0.6511499999999999,-0.00034999999999996145
binary_bktf,19,19,22233858,0.58625,0.58575,0.000500000000000056,0.6517000000000001,0.6507,0.001000000000000112
continuous_latent_trait,0,0,20333801,0.5754236493156806,0.5753237734915615,9.98758241190778e-05,0.64985,0.6493000000000001,0.0005499999999999394
continuous_latent_trait,0,1,20333801,0.5754236493156806,0.5753237734915615,9.98758241190778e-05,0.64985,0.6493000000000001,0.0005499999999999394
continuous_latent_trait,0,2,20333801,0.5754236493156806,0.5753237734915615,9.98758241190778e-05,0.64985,0.6493000000000001,0.0005499999999999394
continuous_latent_trait,0,3,20333801,0.5754236493156806,0.5753237734915615,9.98758241190778e-05,0.64985,0.6493000000000001,0.0005499999999999394
continuous_latent_trait,0,4,20333801,0.5754236493156806,0.5753237734915615,9.98758241190778e-05,0.64985,0.6493000000000001,0.0005499999999999394
continuous_latent_trait,0,5,20333801,0.5754236493156806,0.5753237734915615,9.98758241190778e-05,0.64985,0.6493000000000001,0.0005499999999999394
continuous_latent_trait,0,6,20333801,0.5754236493156806,0.5753237734915615,9.98758241190778e-05,0.64985,0.6493000000000001,0.0005499999999999394
continuous_latent_trait,0,7,20333801,0.5754236493156806,0.5753237734915615,9.98758241190778e-05,0.64985,0.6493000000000001,0.0005499999999999394
continuous_latent_trait,0,8,20333801,0.5754236493156806,0.5753237734915615,9.98758241190778e-05,0.64985,0.6493000000000001,0.0005499999999999394
continuous_latent_trait,0,9,20333801,0.5754236493156806,0.5753237734915615,9.98758241190778e-05,0.64985,0.6493000000000001,0.0005499999999999394
continuous_latent_trait,0,10,20333801,0.5754236493156806,0.5753237734915615,9.98758241190778e-05,0.64985,0.6493000000000001,0.0005499999999999394
continuous_latent_trait,0,11,20333801,0.5754236493156806,0.5753237734915615,9.98758241190778e-05,0.64985,0.6493000000000001,0.0005499999999999394
continuous_latent_trait,0,12,20333801,0.5754236493156806,0.5753237734915615,9.98758241190778e-05,0.64985,0.6493000000000001,0.0005499999999999394
continuous_latent_trait,0,13,20333801,0.5754236493156806,0.5753237734915615,9.98758241190778e-05,0.64985,0.6493000000000001,0.0005499999999999394
continuous_latent_trait,0,14,20333801,0.5754236493156806,0.5753237734915615,9.98758241190778e-05,0.64985,0.6493000000000001,0.0005499999999999394
continuous_latent_trait,0,15,20333801,0.5754236493156806,0.5753237734915615,9.98758241190778e-05,0.64985,0.6493000000000001,0.0005499999999999394
continuous_latent_trait,0,16,20333801,0.5754236493156806,0.5753237734915615,9.98758241190778e-05,0.64985,0.6493000000000001,0.0005499999999999394
continuous_latent_trait,0,17,20333801,0.5754236493156806,0.5753237734915615,9.98758241190778e-05,0.64985,0.6493000000000001,0.0005499999999999394
continuous_latent_trait,0,18,20333801,0.5754236493156806,0.5753237734915615,9.98758241190778e-05,0.64985,0.6493000000000001,0.0005499999999999394
continuous_latent_trait,0,19,20333801,0.5754236493156806,0.5753237734915615,9.98758241190778e-05,0.64985,0.6493000000000001,0.0005499999999999394
continuous_latent_trait,1,0,20433804,0.5703122660754921,0.5706193631869477,-0.0003070971114556009,0.6484000000000001,0.6476999999999999,0.000700000000000145
continuous_latent_trait,1,1,20433804,0.5703122660754921,0.5706193631869477,-0.0003070971114556009,0.6484000000000001,0.6476999999999999,0.000700000000000145
continuous_latent_trait,1,2,20433804,0.5703122660754921,0.5706193631869477,-0.0003070971114556009,0.6484000000000001,0.6476999999999999,0.000700000000000145
continuous_latent_trait,1,3,20433804,0.5703122660754921,0.5706193631869477,-0.0003070971114556009,0.6484000000000001,0.6476999999999999,0.000700000000000145
continuous_latent_trait,1,4,20433804,0.5703122660754921,0.5706193631869477,-0.0003070971114556009,0.6484000000000001,0.6476999999999999,0.000700000000000145
continuous_latent_trait,1,5,20433804,0.5703122660754921,0.5706193631869477,-0.0003070971114556009,0.6484000000000001,0.6476999999999999,0.000700000000000145
continuous_latent_trait,1,6,20433804,0.5703122660754921,0.5706193631869477,-0.0003070971114556009,0.6484000000000001,0.6476999999999999,0.000700000000000145
continuous_latent_trait,1,7,20433804,0.5703122660754921,0.5706193631869477,-0.0003070971114556009,0.6484000000000001,0.6476999999999999,0.000700000000000145
continuous_latent_trait,1,8,20433804,0.5703122660754921,0.5706193631869477,-0.0003070971114556009,0.6484000000000001,0.6476999999999999,0.000700000000000145
continuous_latent_trait,1,9,20433804,0.5703122660754921,0.5706193631869477,-0.0003070971114556009,0.6484000000000001,0.6476999999999999,0.000700000000000145
continuous_latent_trait,1,10,20433804,0.5703122660754921,0.5706193631869477,-0.0003070971114556009,0.6484000000000001,0.6476999999999999,0.000700000000000145
continuous_latent_trait,1,11,20433804,0.5703122660754921,0.5706193631869477,-0.0003070971114556009,0.6484000000000001,0.6476999999999999,0.000700000000000145
continuous_latent_trait,1,12,20433804,0.5703122660754921,0.5706193631869477,-0.0003070971114556009,0.6484000000000001,0.6476999999999999,0.000700000000000145
continuous_latent_trait,1,13,20433804,0.5703122660754921,0.5706193631869477,-0.0003070971114556009,0.6484000000000001,0.6476999999999999,0.000700000000000145
continuous_latent_trait,1,14,20433804,0.5703122660754921,0.5706193631869477,-0.0003070971114556009,0.6484000000000001,0.6476999999999999,0.000700000000000145
continuous_latent_trait,1,15,20433804,0.5703122660754921,0.5706193631869477,-0.0003070971114556009,0.6484000000000001,0.6476999999999999,0.000700000000000145
continuous_latent_trait,1,16,20433804,0.5703122660754921,0.5706193631869477,-0.0003070971114556009,0.6484000000000001,0.6476999999999999,0.000700000000000145
continuous_latent_trait,1,17,20433804,0.5703122660754921,0.5706193631869477,-0.0003070971114556009,0.6484000000000001,0.6476999999999999,0.000700000000000145
continuous_latent_trait,1,18,20433804,0.5703122660754921,0.5706193631869477,-0.0003070971114556009,0.6484000000000001,0.6476999999999999,0.000700000000000145
continuous_latent_trait,1,19,20433804,0.5703122660754921,0.5706193631869477,-0.0003070971114556009,0.6484000000000001,0.6476999999999999,0.000700000000000145
continuous_latent_trait,2,0,20533807,0.5663308675769083,0.5677606931545475,-0.0014298255776391544,0.6487999999999999,0.6493000000000001,-0.000500000000000167
continuous_latent_trait,2,1,20533807,0.5663308675769083,0.5677606931545475,-0.0014298255776391544,0.6487999999999999,0.6493000000000001,-0.000500000000000167
continuous_latent_trait,2,2,20533807,0.5663308675769083,0.5677606931545475,-0.0014298255776391544,0.6487999999999999,0.6493000000000001,-0.000500000000000167
continuous_latent_trait,2,3,20533807,0.5663308675769083,0.5677606931545475,-0.0014298255776391544,0.6487999999999999,0.6493000000000001,-0.000500000000000167
continuous_latent_trait,2,4,20533807,0.5663308675769083,0.5677606931545475,-0.0014298255776391544,0.6487999999999999,0.6493000000000001,-0.000500000000000167
continuous_latent_trait,2,5,20533807,0.5663308675769083,0.5677606931545475,-0.0014298255776391544,0.6487999999999999,0.6493000000000001,-0.000500000000000167
continuous_latent_trait,2,6,20533807,0.5663308675769083,0.5677606931545475,-0.0014298255776391544,0.6487999999999999,0.6493000000000001,-0.000500000000000167
continuous_latent_trait,2,7,20533807,0.5663308675769083,0.5677606931545475,-0.0014298255776391544,0.6487999999999999,0.6493000000000001,-0.000500000000000167
continuous_latent_trait,2,8,20533807,0.5663308675769083,0.5677606931545475,-0.0014298255776391544,0.6487999999999999,0.6493000000000001,-0.000500000000000167
continuous_latent_trait,2,9,20533807,0.5663308675769083,0.5677606931545475,-0.0014298255776391544,0.6487999999999999,0.6493000000000001,-0.000500000000000167
continuous_latent_trait,2,10,20533807,0.5663308675769083,0.5677606931545475,-0.0014298255776391544,0.6487999999999999,0.6493000000000001,-0.000500000000000167
