analysis_mode,parameter_draw,world_model,policy,mc_replicate,simulated_benefit_order_averaged,n_orders
frozen_policy,52,binary_bktf,balanced_mastery,2,0.005749999999999997,5
frozen_policy,52,binary_bktf,blocked_median_item,0,0.0,5
frozen_policy,52,binary_bktf,blocked_median_item,1,0.0,5
frozen_policy,52,binary_bktf,blocked_median_item,2,0.0,5
frozen_policy,52,binary_bktf,interleaved_median_item,0,-0.003999999999999998,5
frozen_policy,52,binary_bktf,interleaved_median_item,1,-0.00975,5
frozen_policy,52,binary_bktf,interleaved_median_item,2,0.001749999999999996,5
frozen_policy,52,binary_bktf,least_mastery_target_item,0,0.0017500000000000011,5
frozen_policy,52,binary_bktf,least_mastery_target_item,1,-0.002250000000000001,5
frozen_policy,52,binary_bktf,least_mastery_target_item,2,-0.0007499999999999986,5
frozen_policy,52,binary_bktf,maximum_response_information_gain,0,0.005500000000000002,5
frozen_policy,52,binary_bktf,maximum_response_information_gain,1,0.0045000000000000005,5
frozen_policy,52,binary_bktf,maximum_response_information_gain,2,0.00775,5
frozen_policy,52,binary_bktf,maximum_skill_uncertainty,0,0.003999999999999999,5
frozen_policy,52,binary_bktf,maximum_skill_uncertainty,1,0.0034999999999999983,5
frozen_policy,52,binary_bktf,maximum_skill_uncertainty,2,0.0037499999999999973,5
frozen_policy,52,binary_bktf,target_success_070,0,-0.010249999999999999,5
frozen_policy,52,binary_bktf,target_success_070,1,-0.00525,5
frozen_policy,52,binary_bktf,target_success_070,2,-0.00425,5
frozen_policy,52,binary_bktf,two_corner_robust_response_information_gain,0,0.005000000000000005,5
frozen_policy,52,binary_bktf,two_corner_robust_response_information_gain,1,0.006750000000000001,5
frozen_policy,52,binary_bktf,two_corner_robust_response_information_gain,2,0.01225,5
frozen_policy,52,continuous_latent_trait,balanced_mastery,0,-0.00397415982826004,5
frozen_policy,52,continuous_latent_trait,balanced_mastery,1,-0.00337459398467789,5
frozen_policy,52,continuous_latent_trait,balanced_mastery,2,-0.0030858207813588357,5
frozen_policy,52,continuous_latent_trait,blocked_median_item,0,0.0,5
frozen_policy,52,continuous_latent_trait,blocked_median_item,1,0.0,5
frozen_policy,52,continuous_latent_trait,blocked_median_item,2,0.0,5
frozen_policy,52,continuous_latent_trait,interleaved_median_item,0,0.00013652967325131048,5
frozen_policy,52,continuous_latent_trait,interleaved_median_item,1,0.0001333455822797719,5
frozen_policy,52,continuous_latent_trait,interleaved_median_item,2,0.0001381367934651137,5
frozen_policy,52,continuous_latent_trait,least_mastery_target_item,0,-0.008690366404773914,5
frozen_policy,52,continuous_latent_trait,least_mastery_target_item,1,-0.009902929670752845,5
frozen_policy,52,continuous_latent_trait,least_mastery_target_item,2,-0.009663567460977797,5
frozen_policy,52,continuous_latent_trait,maximum_response_information_gain,0,0.0033413248363315952,5
frozen_policy,52,continuous_latent_trait,maximum_response_information_gain,1,0.003797212600101415,5
frozen_policy,52,continuous_latent_trait,maximum_response_information_gain,2,0.00334325482507598,5
frozen_policy,52,continuous_latent_trait,maximum_skill_uncertainty,0,-1.5339394313825796e-05,5
frozen_policy,52,continuous_latent_trait,maximum_skill_uncertainty,1,0.0008780721266819124,5
frozen_policy,52,continuous_latent_trait,maximum_skill_uncertainty,2,0.000961548978445595,5
frozen_policy,52,continuous_latent_trait,target_success_070,0,-0.0007072797246243387,5
frozen_policy,52,continuous_latent_trait,target_success_070,1,-0.0003036215535281489,5
frozen_policy,52,continuous_latent_trait,target_success_070,2,-0.0003764662553805156,5
frozen_policy,52,continuous_latent_trait,two_corner_robust_response_information_gain,0,0.0024022104625738205,5
frozen_policy,52,continuous_latent_trait,two_corner_robust_response_information_gain,1,0.003170869533538108,5
frozen_policy,52,continuous_latent_trait,two_corner_robust_response_information_gain,2,0.003238622186183085,5
frozen_policy,52,four_state_semimarkov,balanced_mastery,0,0.0006666666666666673,5
frozen_policy,52,four_state_semimarkov,balanced_mastery,1,0.0009999999999999887,5
frozen_policy,52,four_state_semimarkov,balanced_mastery,2,0.009250000000000003,5
frozen_policy,52,four_state_semimarkov,blocked_median_item,0,0.0,5
frozen_policy,52,four_state_semimarkov,blocked_median_item,1,0.0,5
frozen_policy,52,four_state_semimarkov,blocked_median_item,2,0.0,5
frozen_policy,52,four_state_semimarkov,interleaved_median_item,0,0.00716666666666667,5
frozen_policy,52,four_state_semimarkov,interleaved_median_item,1,-0.004083333333333346,5
frozen_policy,52,four_state_semimarkov,interleaved_median_item,2,0.010916666666666661,5
frozen_policy,52,four_state_semimarkov,least_mastery_target_item,0,-0.0010833333333333398,5
frozen_policy,52,four_state_semimarkov,least_mastery_target_item,1,-0.0020833333333333424,5
frozen_policy,52,four_state_semimarkov,least_mastery_target_item,2,0.001916666666666663,5
frozen_policy,52,four_state_semimarkov,maximum_response_information_gain,0,0.005666666666666658,5
frozen_policy,52,four_state_semimarkov,maximum_response_information_gain,1,0.010333333333333316,5
frozen_policy,52,four_state_semimarkov,maximum_response_information_gain,2,0.011416666666666662,5
frozen_policy,52,four_state_semimarkov,maximum_skill_uncertainty,0,0.005999999999999996,5
frozen_policy,52,four_state_semimarkov,maximum_skill_uncertainty,1,0.0013333333333333155,5
frozen_policy,52,four_state_semimarkov,maximum_skill_uncertainty,2,0.01291666666666666,5
frozen_policy,52,four_state_semimarkov,target_success_070,0,-0.002916666666666668,5
frozen_policy,52,four_state_semimarkov,target_success_070,1,-0.0037500000000000103,5
frozen_policy,52,four_state_semimarkov,target_success_070,2,0.008,5
frozen_policy,52,four_state_semimarkov,two_corner_robust_response_information_gain,0,0.004916666666666658,5
frozen_policy,52,four_state_semimarkov,two_corner_robust_response_information_gain,1,0.004916666666666654,5
frozen_policy,52,four_state_semimarkov,two_corner_robust_response_information_gain,2,0.019166666666666665,5
frozen_policy,53,binary_bktf,balanced_mastery,0,0.01125,5
frozen_policy,53,binary_bktf,balanced_mastery,1,0.022,5
frozen_policy,53,binary_bktf,balanced_mastery,2,0.00275,5
frozen_policy,53,binary_bktf,blocked_median_item,0,0.0,5
frozen_policy,53,binary_bktf,blocked_median_item,1,0.0,5
frozen_policy,53,binary_bktf,blocked_median_item,2,0.0,5
frozen_policy,53,binary_bktf,interleaved_median_item,0,0.0017500000000000029,5
frozen_policy,53,binary_bktf,interleaved_median_item,1,-1.6479873021779667e-18,5
frozen_policy,53,binary_bktf,interleaved_median_item,2,-0.00875,5
frozen_policy,53,binary_bktf,least_mastery_target_item,0,0.0015000000000000002,5
frozen_policy,53,binary_bktf,least_mastery_target_item,1,0.007499999999999998,5
frozen_policy,53,binary_bktf,least_mastery_target_item,2,-0.0009999999999999974,5
frozen_policy,53,binary_bktf,maximum_response_information_gain,0,0.01975,5
frozen_policy,53,binary_bktf,maximum_response_information_gain,1,0.015499999999999996,5
frozen_policy,53,binary_bktf,maximum_response_information_gain,2,0.008250000000000002,5
frozen_policy,53,binary_bktf,maximum_skill_uncertainty,0,0.008249999999999999,5
frozen_policy,53,binary_bktf,maximum_skill_uncertainty,1,0.0095,5
frozen_policy,53,binary_bktf,maximum_skill_uncertainty,2,-0.006749999999999999,5
frozen_policy,53,binary_bktf,target_success_070,0,-0.00024999999999999876,5
frozen_policy,53,binary_bktf,target_success_070,1,0.006250000000000001,5
frozen_policy,53,binary_bktf,target_success_070,2,-0.008249999999999999,5
frozen_policy,53,binary_bktf,two_corner_robust_response_information_gain,0,0.01525,5
frozen_policy,53,binary_bktf,two_corner_robust_response_information_gain,1,0.016749999999999998,5
frozen_policy,53,binary_bktf,two_corner_robust_response_information_gain,2,0.013750000000000002,5
frozen_policy,53,continuous_latent_trait,balanced_mastery,0,-0.004800798199034259,5
frozen_policy,53,continuous_latent_trait,balanced_mastery,1,-0.004646694398011347,5
frozen_policy,53,continuous_latent_trait,balanced_mastery,2,-0.005146128530070884,5
frozen_policy,53,continuous_latent_trait,blocked_median_item,0,0.0,5
frozen_policy,53,continuous_latent_trait,blocked_median_item,1,0.0,5
frozen_policy,53,continuous_latent_trait,blocked_median_item,2,0.0,5
frozen_policy,53,continuous_latent_trait,interleaved_median_item,0,0.00016198116921022993,5
frozen_policy,53,continuous_latent_trait,interleaved_median_item,1,0.00015379523863112975,5
frozen_policy,53,continuous_latent_trait,interleaved_median_item,2,0.00015803067065195547,5
frozen_policy,53,continuous_latent_trait,least_mastery_target_item,0,-0.012539545535208788,5
frozen_policy,53,continuous_latent_trait,least_mastery_target_item,1,-0.013011874521718148,5
frozen_policy,53,continuous_latent_trait,least_mastery_target_item,2,-0.012598671664016094,5
frozen_policy,53,continuous_latent_trait,maximum_response_information_gain,0,0.0030425147028868933,5
frozen_policy,53,continuous_latent_trait,maximum_response_information_gain,1,0.002570892492842905,5
frozen_policy,53,continuous_latent_trait,maximum_response_information_gain,2,0.003299232795245713,5
frozen_policy,53,continuous_latent_trait,maximum_skill_uncertainty,0,-0.00042172981385131205,5
frozen_policy,53,continuous_latent_trait,maximum_skill_uncertainty,1,-0.0005503341824832243,5
frozen_policy,53,continuous_latent_trait,maximum_skill_uncertainty,2,-0.0014432310939024493,5
frozen_policy,53,continuous_latent_trait,target_success_070,0,0.001228655534724217,5
frozen_policy,53,continuous_latent_trait,target_success_070,1,0.0014446467695641767,5
frozen_policy,53,continuous_latent_trait,target_success_070,2,0.0004904451596940342,5
frozen_policy,53,continuous_latent_trait,two_corner_robust_response_information_gain,0,0.003327370008478832,5
frozen_policy,53,continuous_latent_trait,two_corner_robust_response_information_gain,1,0.0019335313034904386,5
frozen_policy,53,continuous_latent_trait,two_corner_robust_response_information_gain,2,0.002582079793672977,5
frozen_policy,53,four_state_semimarkov,balanced_mastery,0,0.004000000000000001,5
frozen_policy,53,four_state_semimarkov,balanced_mastery,1,0.0005833333333333364,5
frozen_policy,53,four_state_semimarkov,balanced_mastery,2,0.001083333333333343,5
frozen_policy,53,four_state_semimarkov,blocked_median_item,0,0.0,5
frozen_policy,53,four_state_semimarkov,blocked_median_item,1,0.0,5
frozen_policy,53,four_state_semimarkov,blocked_median_item,2,0.0,5
frozen_policy,53,four_state_semimarkov,interleaved_median_item,0,0.005416666666666667,5
frozen_policy,53,four_state_semimarkov,interleaved_median_item,1,-0.0014166666666666685,5
frozen_policy,53,four_state_semimarkov,interleaved_median_item,2,0.0005833333333333385,5
frozen_policy,53,four_state_semimarkov,least_mastery_target_item,0,-0.0032499999999999946,5
frozen_policy,53,four_state_semimarkov,least_mastery_target_item,1,-0.006083333333333323,5
frozen_policy,53,four_state_semimarkov,least_mastery_target_item,2,-0.001499999999999995,5
frozen_policy,53,four_state_semimarkov,maximum_response_information_gain,0,0.013583333333333331,5
frozen_policy,53,four_state_semimarkov,maximum_response_information_gain,1,0.005666666666666667,5
frozen_policy,53,four_state_semimarkov,maximum_response_information_gain,2,0.007500000000000002,5
frozen_policy,53,four_state_semimarkov,maximum_skill_uncertainty,0,0.008833333333333332,5
frozen_policy,53,four_state_semimarkov,maximum_skill_uncertainty,1,0.007166666666666667,5
frozen_policy,53,four_state_semimarkov,maximum_skill_uncertainty,2,0.0024999999999999996,5
frozen_policy,53,four_state_semimarkov,target_success_070,0,0.002749999999999999,5
frozen_policy,53,four_state_semimarkov,target_success_070,1,0.000333333333333337,5
frozen_policy,53,four_state_semimarkov,target_success_070,2,0.0044166666666666686,5
frozen_policy,53,four_state_semimarkov,two_corner_robust_response_information_gain,0,0.010999999999999996,5
frozen_policy,53,four_state_semimarkov,two_corner_robust_response_information_gain,1,0.005999999999999995,5
frozen_policy,53,four_state_semimarkov,two_corner_robust_response_information_gain,2,0.009833333333333333,5
frozen_policy,54,binary_bktf,balanced_mastery,0,0.006,5
frozen_policy,54,binary_bktf,balanced_mastery,1,0.0012500000000000013,5
frozen_policy,54,binary_bktf,balanced_mastery,2,0.015749999999999993,5
frozen_policy,54,binary_bktf,blocked_median_item,0,0.0,5
frozen_policy,54,binary_bktf,blocked_median_item,1,0.0,5
frozen_policy,54,binary_bktf,blocked_median_item,2,0.0,5
frozen_policy,54,binary_bktf,interleaved_median_item,0,-0.001249999999999999,5
frozen_policy,54,binary_bktf,interleaved_median_item,1,0.002749999999999999,5
frozen_policy,54,binary_bktf,interleaved_median_item,2,0.005249999999999996,5
frozen_policy,54,binary_bktf,least_mastery_target_item,0,-0.004250000000000004,5
frozen_policy,54,binary_bktf,least_mastery_target_item,1,-0.006000000000000005,5
frozen_policy,54,binary_bktf,least_mastery_target_item,2,0.0072499999999999995,5
frozen_policy,54,binary_bktf,maximum_response_information_gain,0,0.016499999999999997,5
frozen_policy,54,binary_bktf,maximum_response_information_gain,1,0.0125,5
frozen_policy,54,binary_bktf,maximum_response_information_gain,2,0.018,5
frozen_policy,54,binary_bktf,maximum_skill_uncertainty,0,0.007250000000000001,5
frozen_policy,54,binary_bktf,maximum_skill_uncertainty,1,0.0022499999999999972,5
frozen_policy,54,binary_bktf,maximum_skill_uncertainty,2,0.006499999999999997,5
frozen_policy,54,binary_bktf,target_success_070,0,-0.004750000000000004,5
frozen_policy,54,binary_bktf,target_success_070,1,-0.004750000000000002,5
frozen_policy,54,binary_bktf,target_success_070,2,0.0014999999999999974,5
frozen_policy,54,binary_bktf,two_corner_robust_response_information_gain,0,0.013999999999999999,5
frozen_policy,54,binary_bktf,two_corner_robust_response_information_gain,1,0.006500000000000001,5
frozen_policy,54,binary_bktf,two_corner_robust_response_information_gain,2,0.022,5
frozen_policy,54,continuous_latent_trait,balanced_mastery,0,-0.00609041530922551,5
frozen_policy,54,continuous_latent_trait,balanced_mastery,1,-0.005041560237795624,5
frozen_policy,54,continuous_latent_trait,balanced_mastery,2,-0.0056265467759172485,5
frozen_policy,54,continuous_latent_trait,blocked_median_item,0,0.0,5
frozen_policy,54,continuous_latent_trait,blocked_median_item,1,0.0,5
frozen_policy,54,continuous_latent_trait,blocked_median_item,2,0.0,5
frozen_policy,54,continuous_latent_trait,interleaved_median_item,0,0.0002330835412407861,5
frozen_policy,54,continuous_latent_trait,interleaved_median_item,1,0.00023334899454976855,5
frozen_policy,54,continuous_latent_trait,interleaved_median_item,2,0.0002486876874776706,5
frozen_policy,54,continuous_latent_trait,least_mastery_target_item,0,-0.014885409942021898,5
frozen_policy,54,continuous_latent_trait,least_mastery_target_item,1,-0.014653473036550856,5
frozen_policy,54,continuous_latent_trait,least_mastery_target_item,2,-0.014661917945556638,5
frozen_policy,54,continuous_latent_trait,maximum_response_information_gain,0,0.0017308423847595775,5
frozen_policy,54,continuous_latent_trait,maximum_response_information_gain,1,0.0015616528300910052,5
frozen_policy,54,continuous_latent_trait,maximum_response_information_gain,2,0.0019348857949568182,5
frozen_policy,54,continuous_latent_trait,maximum_skill_uncertainty,0,0.00017475098233264903,5
frozen_policy,54,continuous_latent_trait,maximum_skill_uncertainty,1,-0.0001224079366085581,5
frozen_policy,54,continuous_latent_trait,maximum_skill_uncertainty,2,0.0008618973954901146,5
frozen_policy,54,continuous_latent_trait,target_success_070,0,-0.002915321882810627,5
frozen_policy,54,continuous_latent_trait,target_success_070,1,-0.003780589973361345,5
frozen_policy,54,continuous_latent_trait,target_success_070,2,-0.0032200243438531935,5
frozen_policy,54,continuous_latent_trait,two_corner_robust_response_information_gain,0,0.002121704576263394,5
frozen_policy,54,continuous_latent_trait,two_corner_robust_response_information_gain,1,0.0019278173952326182,5
frozen_policy,54,continuous_latent_trait,two_corner_robust_response_information_gain,2,0.0013474241691754014,5
frozen_policy,54,four_state_semimarkov,balanced_mastery,0,-0.00033333333333332465,5
frozen_policy,54,four_state_semimarkov,balanced_mastery,1,-0.003749999999999995,5
frozen_policy,54,four_state_semimarkov,balanced_mastery,2,-0.0039166666666666655,5
frozen_policy,54,four_state_semimarkov,blocked_median_item,0,0.0,5
frozen_policy,54,four_state_semimarkov,blocked_median_item,1,0.0,5
frozen_policy,54,four_state_semimarkov,blocked_median_item,2,0.0,5
frozen_policy,54,four_state_semimarkov,interleaved_median_item,0,-8.333333333332635e-05,5
frozen_policy,54,four_state_semimarkov,interleaved_median_item,1,-0.0027499999999999985,5
frozen_policy,54,four_state_semimarkov,interleaved_median_item,2,-0.0024166666666666703,5
frozen_policy,54,four_state_semimarkov,least_mastery_target_item,0,-0.010499999999999992,5
frozen_policy,54,four_state_semimarkov,least_mastery_target_item,1,-0.012749999999999989,5
frozen_policy,54,four_state_semimarkov,least_mastery_target_item,2,-0.011416666666666662,5
frozen_policy,54,four_state_semimarkov,maximum_response_information_gain,0,0.009166666666666668,5
frozen_policy,54,four_state_semimarkov,maximum_response_information_gain,1,0.005333333333333334,5
frozen_policy,54,four_state_semimarkov,maximum_response_information_gain,2,0.00624999999999999,5
frozen_policy,54,four_state_semimarkov,maximum_skill_uncertainty,0,0.0025000000000000022,5
frozen_policy,54,four_state_semimarkov,maximum_skill_uncertainty,1,8.333333333333803e-05,5
frozen_policy,54,four_state_semimarkov,maximum_skill_uncertainty,2,-0.000999999999999996,5
frozen_policy,54,four_state_semimarkov,target_success_070,0,-0.0018333333333333244,5
frozen_policy,54,four_state_semimarkov,target_success_070,1,-0.008583333333333327,5
frozen_policy,54,four_state_semimarkov,target_success_070,2,-0.007333333333333329,5
frozen_policy,54,four_state_semimarkov,two_corner_robust_response_information_gain,0,0.008083333333333336,5
frozen_policy,54,four_state_semimarkov,two_corner_robust_response_information_gain,1,0.005166666666666672,5
frozen_policy,54,four_state_semimarkov,two_corner_robust_response_information_gain,2,0.0062499999999999925,5
frozen_policy,55,binary_bktf,balanced_mastery,0,0.014999999999999996,5
frozen_policy,55,binary_bktf,balanced_mastery,1,0.005250000000000002,5
frozen_policy,55,binary_bktf,balanced_mastery,2,0.0007499999999999993,5
frozen_policy,55,binary_bktf,blocked_median_item,0,0.0,5
frozen_policy,55,binary_bktf,blocked_median_item,1,0.0,5
frozen_policy,55,binary_bktf,blocked_median_item,2,0.0,5
frozen_policy,55,binary_bktf,interleaved_median_item,0,0.005249999999999995,5
frozen_policy,55,binary_bktf,interleaved_median_item,1,0.0005000000000000004,5
frozen_policy,55,binary_bktf,interleaved_median_item,2,-0.002250000000000002,5
frozen_policy,55,binary_bktf,least_mastery_target_item,0,0.004750000000000002,5
frozen_policy,55,binary_bktf,least_mastery_target_item,1,-0.0024999999999999957,5
frozen_policy,55,binary_bktf,least_mastery_target_item,2,-0.0007500000000000018,5
frozen_policy,55,binary_bktf,maximum_response_information_gain,0,0.018249999999999995,5
frozen_policy,55,binary_bktf,maximum_response_information_gain,1,0.010750000000000004,5
frozen_policy,55,binary_bktf,maximum_response_information_gain,2,0.009249999999999998,5
frozen_policy,55,binary_bktf,maximum_skill_uncertainty,0,0.012999999999999998,5
frozen_policy,55,binary_bktf,maximum_skill_uncertainty,1,0.0047500000000000025,5
frozen_policy,55,binary_bktf,maximum_skill_uncertainty,2,0.004249999999999999,5
frozen_policy,55,binary_bktf,target_success_070,0,-0.0005000000000000019,5
frozen_policy,55,binary_bktf,target_success_070,1,-0.007999999999999997,5
frozen_policy,55,binary_bktf,target_success_070,2,-0.007000000000000002,5
frozen_policy,55,binary_bktf,two_corner_robust_response_information_gain,0,0.0215,5
frozen_policy,55,binary_bktf,two_corner_robust_response_information_gain,1,0.007500000000000002,5
frozen_policy,55,binary_bktf,two_corner_robust_response_information_gain,2,0.014750000000000003,5
frozen_policy,55,continuous_latent_trait,balanced_mastery,0,-0.004875385393270633,5
frozen_policy,55,continuous_latent_trait,balanced_mastery,1,-0.005593612338842584,5
frozen_policy,55,continuous_latent_trait,balanced_mastery,2,-0.005597967250310316,5
frozen_policy,55,continuous_latent_trait,blocked_median_item,0,0.0,5
frozen_policy,55,continuous_latent_trait,blocked_median_item,1,0.0,5
frozen_policy,55,continuous_latent_trait,blocked_median_item,2,0.0,5
frozen_policy,55,continuous_latent_trait,interleaved_median_item,0,0.00019966307543606317,5
frozen_policy,55,continuous_latent_trait,interleaved_median_item,1,0.00019204066137379683,5
frozen_policy,55,continuous_latent_trait,interleaved_median_item,2,0.00020138425626379185,5
frozen_policy,55,continuous_latent_trait,least_mastery_target_item,0,-0.009984946130624369,5
frozen_policy,55,continuous_latent_trait,least_mastery_target_item,1,-0.010075972208666423,5
frozen_policy,55,continuous_latent_trait,least_mastery_target_item,2,-0.010423754206259055,5
frozen_policy,55,continuous_latent_trait,maximum_response_information_gain,0,0.0013592541955569672,5
frozen_policy,55,continuous_latent_trait,maximum_response_information_gain,1,0.0010052074488343964,5
frozen_policy,55,continuous_latent_trait,maximum_response_information_gain,2,0.0012724679347435237,5
frozen_policy,55,continuous_latent_trait,maximum_skill_uncertainty,0,-5.2177298779086946e-05,5
frozen_policy,55,continuous_latent_trait,maximum_skill_uncertainty,1,-0.0003718747035367456,5
frozen_policy,55,continuous_latent_trait,maximum_skill_uncertainty,2,-0.0005028236608079189,5
frozen_policy,55,continuous_latent_trait,target_success_070,0,-0.0006161331558338284,5
frozen_policy,55,continuous_latent_trait,target_success_070,1,-0.001560602607563543,5
frozen_policy,55,continuous_latent_trait,target_success_070,2,-0.0003441398481176497,5
frozen_policy,55,continuous_latent_trait,two_corner_robust_response_information_gain,0,0.0009779098550845116,5
frozen_policy,55,continuous_latent_trait,two_corner_robust_response_information_gain,1,0.0008704430175265485,5
frozen_policy,55,continuous_latent_trait,two_corner_robust_response_information_gain,2,0.0009750539440107235,5
frozen_policy,55,four_state_semimarkov,balanced_mastery,0,-0.001000000000000003,5
frozen_policy,55,four_state_semimarkov,balanced_mastery,1,0.005083333333333317,5
frozen_policy,55,four_state_semimarkov,balanced_mastery,2,-0.004249999999999995,5
frozen_policy,55,four_state_semimarkov,blocked_median_item,0,0.0,5
frozen_policy,55,four_state_semimarkov,blocked_median_item,1,0.0,5
frozen_policy,55,four_state_semimarkov,blocked_median_item,2,0.0,5
frozen_policy,55,four_state_semimarkov,interleaved_median_item,0,-0.002000000000000006,5
frozen_policy,55,four_state_semimarkov,interleaved_median_item,1,0.0032500000000000003,5
frozen_policy,55,four_state_semimarkov,interleaved_median_item,2,0.0004999999999999959,5
frozen_policy,55,four_state_semimarkov,least_mastery_target_item,0,-0.008333333333333335,5
frozen_policy,55,four_state_semimarkov,least_mastery_target_item,1,-0.001666666666666667,5
frozen_policy,55,four_state_semimarkov,least_mastery_target_item,2,-0.0025833333333333346,5
frozen_policy,55,four_state_semimarkov,maximum_response_information_gain,0,0.003999999999999988,5
frozen_policy,55,four_state_semimarkov,maximum_response_information_gain,1,0.011499999999999996,5
frozen_policy,55,four_state_semimarkov,maximum_response_information_gain,2,0.005999999999999996,5
frozen_policy,55,four_state_semimarkov,maximum_skill_uncertainty,0,0.003749999999999995,5
frozen_policy,55,four_state_semimarkov,maximum_skill_uncertainty,1,0.0024166666666666625,5
frozen_policy,55,four_state_semimarkov,maximum_skill_uncertainty,2,0.0013333333333333294,5
frozen_policy,55,four_state_semimarkov,target_success_070,0,-0.005,5
frozen_policy,55,four_state_semimarkov,target_success_070,1,0.003999999999999996,5
frozen_policy,55,four_state_semimarkov,target_success_070,2,-0.0013333333333333294,5
frozen_policy,55,four_state_semimarkov,two_corner_robust_response_information_gain,0,0.006583333333333327,5
frozen_policy,55,four_state_semimarkov,two_corner_robust_response_information_gain,1,0.011249999999999993,5
frozen_policy,55,four_state_semimarkov,two_corner_robust_response_information_gain,2,0.004749999999999999,5
frozen_policy,56,binary_bktf,balanced_mastery,0,0.010750000000000003,5
frozen_policy,56,binary_bktf,balanced_mastery,1,0.005999999999999993,5
frozen_policy,56,binary_bktf,balanced_mastery,2,0.013749999999999995,5
frozen_policy,56,binary_bktf,blocked_median_item,0,0.0,5
frozen_policy,56,binary_bktf,blocked_median_item,1,0.0,5
frozen_policy,56,binary_bktf,blocked_median_item,2,0.0,5
frozen_policy,56,binary_bktf,interleaved_median_item,0,0.004500000000000004,5
frozen_policy,56,binary_bktf,interleaved_median_item,1,-0.0010000000000000028,5
frozen_policy,56,binary_bktf,interleaved_median_item,2,0.0022499999999999972,5
frozen_policy,56,binary_bktf,least_mastery_target_item,0,0.01,5
frozen_policy,56,binary_bktf,least_mastery_target_item,1,-0.004750000000000007,5
frozen_policy,56,binary_bktf,least_mastery_target_item,2,0.014999999999999996,5
frozen_policy,56,binary_bktf,maximum_response_information_gain,0,0.016000000000000004,5
frozen_policy,56,binary_bktf,maximum_response_information_gain,1,0.009749999999999993,5
frozen_policy,56,binary_bktf,maximum_response_information_gain,2,0.016749999999999998,5
frozen_policy,56,binary_bktf,maximum_skill_uncertainty,0,0.013250000000000003,5
frozen_policy,56,binary_bktf,maximum_skill_uncertainty,1,-0.00025000000000000337,5
frozen_policy,56,binary_bktf,maximum_skill_uncertainty,2,0.008749999999999997,5
frozen_policy,56,binary_bktf,target_success_070,0,0.0035000000000000005,5
frozen_policy,56,binary_bktf,target_success_070,1,0.0004999999999999964,5
frozen_policy,56,binary_bktf,target_success_070,2,0.005499999999999996,5
frozen_policy,56,binary_bktf,two_corner_robust_response_information_gain,0,0.018500000000000003,5
frozen_policy,56,binary_bktf,two_corner_robust_response_information_gain,1,0.011249999999999996,5
frozen_policy,56,binary_bktf,two_corner_robust_response_information_gain,2,0.02275,5
frozen_policy,56,continuous_latent_trait,balanced_mastery,0,-0.005652091817502431,5
frozen_policy,56,continuous_latent_trait,balanced_mastery,1,-0.006429128481588123,5
frozen_policy,56,continuous_latent_trait,balanced_mastery,2,-0.006083110762464798,5
frozen_policy,56,continuous_latent_trait,blocked_median_item,0,0.0,5
frozen_policy,56,continuous_latent_trait,blocked_median_item,1,0.0,5
frozen_policy,56,continuous_latent_trait,blocked_median_item,2,0.0,5
frozen_policy,56,continuous_latent_trait,interleaved_median_item,0,9.19829479457357e-05,5
frozen_policy,56,continuous_latent_trait,interleaved_median_item,1,9.152980575080571e-05,5
frozen_policy,56,continuous_latent_trait,interleaved_median_item,2,9.180023352685085e-05,5
frozen_policy,56,continuous_latent_trait,least_mastery_target_item,0,-0.011816796758251912,5
frozen_policy,56,continuous_latent_trait,least_mastery_target_item,1,-0.012640317730270861,5
frozen_policy,56,continuous_latent_trait,least_mastery_target_item,2,-0.012061452716700751,5
frozen_policy,56,continuous_latent_trait,maximum_response_information_gain,0,0.0013600535991978538,5
frozen_policy,56,continuous_latent_trait,maximum_response_information_gain,1,0.0019021307272641314,5
frozen_policy,56,continuous_latent_trait,maximum_response_information_gain,2,0.0018080467106773156,5
frozen_policy,56,continuous_latent_trait,maximum_skill_uncertainty,0,-0.00042254119945527187,5
frozen_policy,56,continuous_latent_trait,maximum_skill_uncertainty,1,-0.00012917569456285,5
frozen_policy,56,continuous_latent_trait,maximum_skill_uncertainty,2,-0.0006412830317052956,5
frozen_policy,56,continuous_latent_trait,target_success_070,0,0.00030134398358601405,5
frozen_policy,56,continuous_latent_trait,target_success_070,1,3.806188579515389e-05,5
frozen_policy,56,continuous_latent_trait,target_success_070,2,0.001078993405079255,5
frozen_policy,56,continuous_latent_trait,two_corner_robust_response_information_gain,0,0.0022195998522861688,5
frozen_policy,56,continuous_latent_trait,two_corner_robust_response_information_gain,1,0.002112113855187607,5
frozen_policy,56,continuous_latent_trait,two_corner_robust_response_information_gain,2,0.001719819662433943,5
frozen_policy,56,four_state_semimarkov,balanced_mastery,0,-0.0012500000000000033,5
frozen_policy,56,four_state_semimarkov,balanced_mastery,1,-0.002083333333333338,5
frozen_policy,56,four_state_semimarkov,balanced_mastery,2,0.00016666666666666653,5
frozen_policy,56,four_state_semimarkov,blocked_median_item,0,0.0,5
frozen_policy,56,four_state_semimarkov,blocked_median_item,1,0.0,5
frozen_policy,56,four_state_semimarkov,blocked_median_item,2,0.0,5
frozen_policy,56,four_state_semimarkov,interleaved_median_item,0,0.003416666666666657,5
frozen_policy,56,four_state_semimarkov,interleaved_median_item,1,-0.0017499999999999957,5
